PlatformID,CountryID,Country,ResortID,ResortCode,Resort,ResortTranslation
e13c637e-d093-4ec8-b937-448ba29b66ed,256,Somalia,2207,W0FR16,Kismayo,كيسمايو
871066d4-bba8-4139-a11b-eded3f7d6eaa,103,Guinea,3580,4ME6ZA,Kissidougou,كيسيدوغو 
a47270ad-9c8e-4953-bba7-755eab6a0c7a,84,Florida,4766,X8REDJ,Kissimmee,كيسيمي
d443e8aa-165b-48b0-97ae-97eb85b0e583,132,Kenya,5436,W7L9T8,Kisumu,كيسومو
05c9b71d-d0e5-4f7c-8ac1-e23483858968,110,Hungary,3780,TZCE73,Kisvarda,كيسواردا 
26be6013-6b40-43ab-9621-4a555ce343d0,126,Japan,9422,F0EEVU,Kitahiroshima,كيتاهيروشيما
47af42cf-9212-4cf6-9cf8-abc346ad283d,126,Japan,9272,2ZWJZO,Kitaibaraki,كيتا إيباراكي
fde53c52-e046-4a9f-8428-42f339e45b73,126,Japan,9296,4LNU88,Kitakami,كيتاكامي
800aaa46-46ce-4a4d-9560-6ad4a6d333af,126,Japan,9330,7RO1HU,Kitakata,كيتاكاتا
b2cd967b-41f3-4ae4-82b0-31c4866340be,126,Japan,9432,FJ8OOW,Kitakyushu,كيتاكيوشو
ddb51115-8704-46c4-b958-8d174117e34a,126,Japan,9562,PM4E8T,Kitakyushu,كيتاكيوشو
a83d4b9c-b4f8-4e5a-b509-05abc631bca0,132,Kenya,5435,LJS99O,Kitale,كيتالي
e704332d-939f-4e4b-9e6e-7661f85eb389,126,Japan,9369,AU4LXU,Kitami,قطامي
#N/A,126,Japan,7391,IJK78U,Kitanonuma-gun,كيتانونوما غن
bd3c7e6b-61f8-4d91-8cb5-800b065439aa,210,Ontario,10194,SJAU9X,Kitchener,كيتشنر
6a3873b1-30b5-4d3a-82ee-c5d9c9c22bdd,293,Uganda,3163,1IAF96,Kitgum,كيتغوم 
f8bf4b55-a081-4f54-8f2d-64885d8ec5d4,126,Japan,9639,WR0C9O,Kitsuki,كيتسوكي
5325b55f-3fa3-4ae9-8e5e-b7b59d44bae0,132,Kenya,5434,1U0JMM,Kitui,كيتوي
#N/A,19,Austria,7215,ESKJXC,Kitzbuehel Alps,كيتزبوهيل الالبز
87b5f2ae-39e6-4568-b148-fee7a579639f,294,Ukraine,3074,9BTSY8,Kivertsi,كيفرتسي
cd51b73c-2a24-40f1-8f72-5db5276a6d2e,195,Nigeria,6177,AIQB08,Kiyawa,كياوا
dd686ecd-c6b7-4fe4-85f2-e876910b52bc,288,Turkey,2823,LWU6IR,Kizilcahamam,كزلكاهمام
6bc1f086-6754-4f2c-ba15-30c47bd02901,288,Turkey,2652,MBXOUU,Kiziltepe,كزيلتيب
c619a062-8fab-41ef-a09a-392f709b0459,232,Russia,948,LVNWOX,Kizilyurt,كيزيليورت
59b1664e-beb6-488d-a4d8-c772eebae29e,232,Russia,947,6B2V2K,Kizlyar,كيزليار
81381f3e-31d1-4030-9980-bd35592f61f0,283,Thailand,2462,VOPMRR,Klaeng,كلاينغ
c3dd12dc-9694-4a3a-a2f6-112245f29de8,19,Austria,1252,Y60OCW,Klagenfurt am Worthersee,كلاغنفورت آم وورثرزي
18f6aa16-8137-4947-b729-a1ff43bd5d39,144,Lithuania,5616,UN2RT2,Klaipeda,كلايبيدا
#N/A,144,Lithuania,6992,9XOIPV,Klaipeda county,مقاطعة كلايبيدا
e3a4b941-c75b-41a2-8c1b-545cdbc5ff17,42,California,8350,7AT069,Klamath,كلاماث
4574c4e1-cbe8-408e-b45f-e2c760b28048,211,Oregon,6421,XVBD2Z,Klamath Falls,"كلاماث، شل"
d21765c0-32f3-4e7e-ac68-1cbe398ed26a,152,Malaysia,6051,6A4OIZ,Klang,كلانج
9900f4fe-eb1c-4a2d-83ac-8940b7a01d17,116,Indonesia,3924,JOBZCY,Klaten,كلاتن 
#N/A,276,Switzerland,6802,5XOBII,Klausen Pass,كلوسن باس
#N/A,257,South Africa,7394,IK8N9Q,Klein Karoo,كلاين كارو
3757c31c-8222-422d-851e-4e9304f26bed,257,South Africa,4477,BBL6YC,Klerksdorp,كليركسدورب
#N/A,19,Austria,7334,H3TQE9,Klippitztorl,كليبيتزتورل
#N/A,19,Austria,6660,2N0Y4V,Klostertal,كوليسترتال
7a54cc18-62cc-4861-98ac-8b214d63795c,222,Poland,612,08V1MD,Kluczbork,كولكزبروك
e53c374d-c289-4ddf-877b-14e5302e2d47,281,Tennessee,4944,TKAF9Y,Knoxville,نوكسفيل
8c5b28eb-87b1-4197-97d8-fc75910b7af4,283,Thailand,2367,564X7C,Ko Samui,كو ساموي
391ff59c-7ef8-4d33-aa36-6355ba497e8b,126,Japan,9298,4TC57B,Kobayashi,كوباياشي
39ee4d52-e5c9-4ed1-90bf-ebe79debdcba,126,Japan,5395,8MBB7K,Kobe,كوبي
3b377368-a027-4a73-bab0-9e64e9296118,93,Germany,2077,5ASLV8,Koblenz,كوبلنز
87568dbf-b8c8-4179-8d12-6e1ebb1a9a14,25,Belarus,1599,RC6T1T,Kobryn,كوبرين
e3af31a6-fe72-4e41-ba2d-d8cad20d4700,91,Georgia,3550,XE7SR1,Kobuleti,كبولتي 
ac5d9b7d-acd4-45c7-bf95-2bfc20181a87,288,Turkey,2822,QYKYEL,Kocaali,كوكالي
4595789e-73e0-4b1a-a4e9-038906ca5bc5,148,Macedonia,5746,SKD6FQ,Kochani,كوتشاني
ce8ed2be-d8db-410c-b189-240af60cfd19,126,Japan,5394,PCFH7F,Kochi,كوتشي
284693d9-e942-4ee2-a2a6-50c444472aea,4,Alaska,8189,5680R2,Kodiak,كودياك
7d7286c9-af80-4802-b0ab-360e8ca31979,94,Ghana,3563,ENPIK0,Koforidua,كوفوريدوا
0fca5f88-4b15-41cd-ad96-fadf74867156,126,Japan,5393,8P20DZ,Kofu,كوفو
67535a8b-ee5b-4c92-9660-8111cb5c4b9f,126,Japan,9558,PD4Y0K,Koga,كوجا
e8a9e736-9411-4b68-8985-79edfc560573,66,Denmark,2109,XV4KOB,Koge,كوغ
89015101-6602-4859-b239-83d8ff1e3c32,43,Cambodia,5484,6Z5F8S,Koh Kong,كوه كونغ
ed021681-f12d-4cdd-87db-8d7eec93cbd4,107,Hawaii,11089,V3NY2N,Kohala,كوهلا
cebc40d6-a36a-48fe-9ff1-13ffa95063b1,212,Pakistan,451,K81EST,Kohat,كوهات
edd11905-9270-4bef-afa6-c4e197cab9b9,114,India,4006,9I0H3G,Kohima,كوهيما
064d9933-7a36-4726-a523-81e4ee45aacd,310,Wisconsin,11094,5U4WL2,Kohler,كولر
6dc1b6cb-8fd5-4831-8315-5849d639bb0c,78,Estonia,3273,NCH5FJ,Kohtla-Jarve,کوتلا-جارف 
#N/A,126,Japan,7919,UN374S,Kojima-gun,كوجيما -غن
1a372d09-d174-4a9c-ae49-085b1128850c,83,Finland,3422,F1AR4F,Kokkola,كوكولا
55594523-be77-4318-8f60-a0609835c11f,115,Indiana,5117,HBRLFD,Kokomo,كوكومو
45e3241a-0501-41ce-b6b0-39f8efd1a41d,216,Papua New Guinea,355,7UVO1G,Kokopo,كوكوبو
f282f250-8249-46e8-b8ad-83895db50462,130,Kazakhstan,5557,G0NHTB,Kokshetau,كوكشيتو
d526e629-6ae2-47f5-bbf6-500863333cf5,126,Japan,9410,DUTJ8V,Kokubunji,كوكوبونجي
8c5010fc-a5d0-410e-ae4f-acc8bbd03bed,247,Senegal,2199,PFCFVQ,Kolda,كولدا
99c58c0c-f283-48be-9c5a-a96627ba27d3,66,Denmark,2111,TS7DBY,Kolding,كولدينج
7591dc56-f0fa-4147-a2b3-736ce9e3fdef,114,India,4020,O11X96,Kolkata,كولكاتا
74f44283-1e33-49b1-9d2b-17b36d55ff4e,279,Tajikistan,2518,V36KIP,Kolkhozobod,كولخوزوبود
4ae76ce2-6fb4-4074-bd0f-39ce48eecc35,114,India,3994,PGPICC,Kollam,كولام 
1619c9db-36e6-4164-9ac3-6417c717af20,93,Germany,2054,OMQ04X,Koln,كولونيا
a348af3e-d1d2-43e1-864e-75567ad9dc50,222,Poland,611,00KM6C,Kolo,كولو
66c3fe4a-a858-4798-8c51-8a19896bde8b,107,Hawaii,11041,S7OL3S,Koloa,كولوا
f3c86ee7-4fb0-4bce-83ef-5866ea6f65a5,154,Mali,5770,ZOP9UB,Kolokani,كولوكاني
8f9c106b-9d3a-4695-b009-7b5164124f93,294,Ukraine,3073,HO554L,Kolomyya,كولوميا
dffe7af1-7e2f-49cd-9ceb-145e4361cf82,65,Democratic Republic of the Congo,1633,2T1407,Kolwezi,كولويزي
a8d98ebd-4648-4ef7-a437-a0a8af441571,126,Japan,9470,IUOUM7,Komaki,كوماكي
e82e2ef9-06a7-4c1f-a13b-bcb4a173b345,110,Hungary,3816,2AUSRO,Komarom,كماروم 
#N/A,110,Hungary,7639,OABNV0,Komarom-Esztergom,كومارم إسترجم
50ad6a2c-821f-466a-9f53-6ab9845968fc,126,Japan,9546,OEUERM,Komatsu,كوماتسو
4cb7dedf-9e77-4c1d-80e9-36343ef699c2,126,Japan,9677,ZGE0KA,Komatsu,كوماتسو
e440704c-9f5d-4cfd-8ef5-861e3e4c43eb,126,Japan,9466,IBS8IZ,Komatsushimacho,كوماتسوشيما
ea455651-794f-409d-a42c-ef83ba26026b,40,Burkina Faso,1342,4021OP,Kombissiri,كومبيسيري
#N/A,89,Gabon,6856,71HTU9,Komo,كومو
#N/A,89,Gabon,6711,3X0THS,Komo-Mondah,كومو-مونداه
b6700965-4391-4153-bccc-543e8c4f5819,126,Japan,9499,KZFZ0V,Komoro,كومورو
2d13ba7d-814a-4926-80c5-e30466edc4ad,96,Greece,3620,HDYXO6,Komotini,كوموتيني
d40c0b41-6c76-4c35-ba20-16c0d0967a52,232,Russia,1000,A6CBWE,Komsomolsk-on-Amur,كومسومولسك-نا-أموري
4eccb1f6-870d-45d2-8aac-ab3e106b54b9,303,Vietnam,4374,ESP071,Kon Tum,كون توم
7118f8d2-00e6-4693-a66b-ceff0276720a,126,Japan,9493,KIM0IT,Konan,كونان
b21fd423-3cae-4fe3-8e45-7d166964ccc6,40,Burkina Faso,1341,FRUDML,Kongoussi,كونغوسي
fdb42855-e734-4029-ad70-c1f73373b98a,205,Norway,267,W7UVIF,Kongsberg,كونجسبرج
d0a4cb74-fc24-40a3-8734-26f47d172bbd,279,Tajikistan,2526,41CY0O,Konibodom,كونيبودوم
c0cd75be-a25f-4540-acfb-1db1809ae241,126,Japan,5392,LJNLDZ,Konosu,كونوسو
52665706-2793-446a-993d-9a1ce8deeecf,294,Ukraine,3072,NOZHGB,Konotop,كونوتوب
056fd86c-e301-4efe-83ed-02132c6a71c5,222,Poland,528,1URXWR,Konskie,كونسكي
#N/A,79,Ethiopia,8035,X31XVP,Konso Special Woreda,كونسو سبشل  ووريدا 
dbd87ee1-c843-4219-a20a-3963858641a3,232,Russia,946,L5R804,Konstantinovsk,كونستانتينوفسك
52184213-4d1d-4588-8e12-abf817e3f590,195,Nigeria,6176,68CE3Z,Kontagora,كونتاغورا
0ac01e73-c452-4379-b90d-260b3784c024,288,Turkey,2651,7LH6K1,Konya,قونية
9df8008c-d64f-4228-8fbd-de1e7299a23e,36,British Columbia,8333,PIMZX4,Kootenay Rockies,كوتيناي روكيز
#N/A,183,Netherlands,7123,CRJQA4,Kop van Overijssel (region),كوب فان أوفرآيسل
#N/A,254,Slovenia,7907,UENHGJ,Kope - Ribnisko Pohorje Ski Resort,كوب - ريبنيسكو بوهورج منتجع للتزلج
69a72302-4c6f-4497-864d-325f1606bb41,254,Slovenia,1146,UN2OGB,Koper,كوبر
2fa63f1c-7a23-4d74-aef8-c820428772ae,275,Sweden,1107,R3EVJW,Koping,كوبنغ
cc31ec82-4bd9-4370-97b0-b68508fa15f7,59,Croatia,3751,26T5RS,Koprivnica,كوبريفنيتسا
af1986f4-5128-4a94-80f4-a36c113add38,5,Albania,52,JS25R2,Korce,كورتشي
ae0f25ab-9e20-4dae-bdfe-26d01535a9a2,232,Russia,945,AG4TUL,Korenovsk,كورنوفسك
cdaec0e1-f56b-44b1-be5a-03f5fbf31a46,288,Turkey,2779,9JCC5F,Korfez,كورفيز
7bbd67dd-8782-4ca7-a237-3b82e72b28d0,288,Turkey,2821,3ZAAHA,Korgan,كورغان
9f06be97-d616-43c6-a6cf-4c778d87928e,124,Ivory Coast,1693,GC42OQ,Korhogo,كورهوغو
ae691ec8-9eb1-4b8b-b210-831f47a9a816,96,Greece,3604,W7D33B,Korinthos,كورنث
8daa5b07-2cee-4d86-b746-af53171abae2,126,Japan,9599,SUUHYR,Koriyama,كورياما
ecaa6c7b-66c9-4d3c-9f97-f6db74583581,126,Japan,9271,2ZQVUV,Koriyama-Shi,كورياما شي
af5a6edd-e227-4c33-95a8-bc1017a7e0b1,288,Turkey,2650,JMP82T,Korkuteli,كوركوتيلى
1272ef7b-b70a-4852-8e97-5e37c457a67b,220,Philippines,381,8JL7IX,Koronadal,كورونادال
a1151df7-ca2f-49fe-94c5-4734858b0c63,294,Ukraine,3070,R4UOXS,Korosten',كوروستين
8acda770-fde4-4a9e-b055-5d449c634846,294,Ukraine,3069,Q2VH6A,Korostyshiv,كروستيشيف
54b6421b-d29b-480a-aa1f-8dece0582c99,294,Ukraine,3068,VFOGRJ,Korsun'-Shevchenkivs'kyy,كورسن-شيفشنكفسكي
6796a8f1-1ff5-4c82-93f0-988274ed19f3,26,Belgium,10799,RK5MFB,Kortrijk,كورتريك
323fa2ca-b8a3-4b6f-bfc7-5872889611a5,96,Greece,9040,3CR0VC,Kos Island,جزيرة كوس
c2e773a4-14e8-4a9c-9aeb-c3bc638f23a9,168,Mississippi,9908,SISWST,Kosciusko,كوسيوسكو
cb544bb2-f8a3-4554-bf2e-90954fa0bb26,126,Japan,9664,YFNUIP,Koshigaya,كوشيغايا
#N/A,126,Japan,7356,HRQF7P,Koshinetsu,كوشينتسو
a85adb63-ce64-4bd0-8707-67416e456cfd,253,Slovakia,2155,OQ5IGD,Kosice,كوسيتش
#N/A,253,Slovakia,7500,KUYIEC,Kosicky kraj,كوسيكي كراج
8cac5dcb-e78b-44b6-be6a-3fa3e16290c5,298,Uzbekistan,4236,PITDVO,Kosonsoy,كوسونسوي
2d2a6ec7-6d32-4836-b177-0d3dfa05f5ab,134,Kosovo,4424,XKNQ5B,Kosovo Polje,كوسوفو بوليي
fa7d8fb8-8d59-4ea5-87f6-b43e19a0c53d,130,Kazakhstan,5552,C9ONA8,Kostanay,كوستناي
8c579961-6747-4811-9778-9d16609758e6,294,Ukraine,3067,H9Y7A2,Kostopil',كوستوبيل
e6cb704c-f149-4aa6-9d6d-b34b5587e814,232,Russia,944,DGK093,Kostroma,كوستروما
f5e124c2-857f-4904-b91f-eea0069e5ca8,294,Ukraine,3071,7DJ2R6,Kostyantynivka,كوستينتينفكة
3ec8cc6a-bf5c-4ab7-bc91-ad2826883985,222,Poland,610,NTYM24,Koszalin,كوزتسالين
98d423e6-dd71-4da8-8505-df65840ad12c,152,Malaysia,6067,PTCFVD,Kota Bharu,كوتا بهارو
41fb1621-d670-450b-bc55-3a3ed0cfb6e2,152,Malaysia,6052,D9B5HK,Kota Kinabalu,كوتا كينابالو
2de0c132-7586-4b17-85aa-047da29c803c,116,Indonesia,3923,937OJT,Kotabumi,كتابومي 
fd827930-8d44-40b2-b53f-92b05a6612ad,293,Uganda,3162,KQZE5E,Kotido,كوتيدو 
9a9c36d3-ef62-48b9-9b0f-b60655a8b68c,212,Pakistan,450,ELMQAD,Kotli,كوتلي
fc0525e3-3870-4c5b-846a-aea59f706b81,294,Ukraine,3066,0IGT7D,Kotovs'k,كوتوفسك
eab1354f-5530-40e2-8d54-37a3e3052160,4,Alaska,8192,BXQQEO,Kotzebue,كوتزبيو
eaafebf6-576b-486f-b16f-f7c8fec24e20,40,Burkina Faso,1340,7JJ4WN,Koudougou,كودوغو
7b3e2efb-0543-4713-89e7-cb266db8f466,89,Gabon,3537,MTF6TA,Koulamoutou,كولاموتو 
e5388fb2-254d-4f6c-9eb6-7fda93f527a8,154,Mali,5769,IDMZZV,Koulikoro,كوليكورو
21cd1469-57da-4bd4-ac88-44036c9c74cb,48,Chad,2307,Z2HI2U,Koumra,كومرا
cb95896d-d8fd-4e66-bf7b-ce5917185081,163,Mayotte,4455,O4304H,Koungou,كونغو
07c22b0d-7bfc-4ec6-be34-6fd0ed8cbd46,40,Burkina Faso,1339,P0ZMZM,Koupela,كوبيلا
0912fc08-64b0-46e5-88c7-c0d36b0c2da2,154,Mali,5768,HG4Y3K,Koutiala,كوتيالا
aa3a89d8-dbd4-41b5-bd41-e1e2b318bdb9,83,Finland,3421,FA6THN,Kouvola,كوكولا
d7e630cc-a8eb-4585-82ba-7444ef0f1177,288,Turkey,2649,6R24Z6,Kovancilar,كوفانسيلار
369b3f0e-c521-47cb-87a3-02d9a7fab9dc,294,Ukraine,3065,TWGX62,Kovel,كوفل
b2d7636b-163f-4eb7-bf0c-94b4aeea86cf,109,Hong Kong,3722,XPAHOO,Kowloon,كاولون 
566239a0-c05f-49af-a21a-f537533f24c8,126,Japan,11129,MN47T4,Koyasan,كوياسان
1599f75b-4c66-4682-99d0-7c37d57c9eca,119,Iraq,4039,51FTBJ,Koysinceq,كويسينسك
63c1fdd1-3eee-44a0-bc25-3c8bc47b00f8,288,Turkey,2648,HPXTZX,Kozan,كوزان
10f19728-91d1-4008-b206-3351a3854911,96,Greece,3619,QJX3CS,Kozani,كوزاني 
30ca1b37-84c6-4886-9195-47de8e1aca78,114,India,4005,NQZ97E,Kozhikode,كوزيكود
a7abde82-3551-481b-a2b9-921742605c19,288,Turkey,2647,5XPDQA,Kozluk,كوزلوك
bac2c8e5-950a-4be5-babc-c3bd74793c35,294,Ukraine,3082,64B5LL,Kozyatyn,كوزياتين
ac7a5691-c5d8-4984-85b4-b3e46f50c1d2,283,Thailand,2351,67GAYE,Krabi,كرابي
#N/A,94,Ghana,7060,B6XH7G,Krachi,كراتشي
#N/A,94,Ghana,7717,Q7A44R,Krachi East,شرق كراتشي
52debc5a-8370-401d-ba46-9d8fff1d7910,248,Serbia,852,547QSD,Kragujevac,كراغويفاتش
10eb5f61-4c85-4804-bda2-bbd480f39796,222,Poland,609,GD7J20,Krakow,كراكوف
96893a6a-6bf7-4d07-bae2-77101f04c4d1,32,Bonaire,1421,J60KNS,Kralendijk,كرالينديجك
105da8d8-2285-46a2-967c-dfdfde11f6cf,248,Serbia,851,JYE7VV,Kraljevo,كرالييفو
f3153a1b-27f3-4a39-bac8-41ec403102c6,254,Slovenia,1145,EUTTJ9,Kranj,كراني
6fd21cb6-aa37-4db4-ab4c-f6f912089af2,59,Croatia,8462,7PV184,Krapina-Zagorje,كرابينا-زاجورج
b2a6011f-d6b8-4d24-8c47-8af05951a05e,222,Poland,608,0YLJTP,Krapkowice,كاربوواسي
#N/A,138,Latvia,7337,H68Q3N,Kraslava Municipality,بلدية كراسلافا
ee516177-b62b-4af8-ab97-2fda674937ec,222,Poland,527,V554H7,Krasnik,كراسنيك
f2af518b-bc3c-4a1d-8794-3c1412ccd495,232,Russia,943,7L4913,Krasnoarmeyskaya,كراسنور مياسكيا 
6ef59a02-337d-49bd-aaf2-3ddd28247981,294,Ukraine,3063,Z8UW2O,Krasnoarmiys'k,كرسنورميسك
599130f2-9133-49a6-90f4-1b2fbc5f082d,232,Russia,942,HYX1H4,Krasnodar,كراسنودار
f0047da8-68e5-4c84-aa18-2f0f0333fbc1,294,Ukraine,3062,6HVX4M,Krasnodon,كراسنودون
38d0b02c-752a-451e-a944-b9bdafba137e,294,Ukraine,3061,9TO7RY,Krasnohrad,كراسنوهراد
0da01cd6-48d0-4846-aee4-293c44bb1ad8,294,Ukraine,3060,U1W8KM,Krasnoperekops'k,كراسنوبريكوبسك
c3ed4295-2007-44af-89f2-63ac15c40b4c,232,Russia,990,DX73VO,Krasnoyarsk,كراسنويارسك
eb3b445e-5847-4e63-9ffc-fce6ade1c690,222,Poland,526,MTWF1N,Krasnystaw,كراسنيستاف
54048185-b2f5-4165-823c-fc41becd09c7,294,Ukraine,3059,ZRBZ68,Krasnyy Lyman,كراسني ليمان
44dcb23a-11f7-4d69-94b6-ed7a8e68a83d,232,Russia,941,ZQ1UM1,Krasnyy Sulin,كراسني سولين
1229c767-daa3-473d-9f72-04d4d20b1fd4,294,Ukraine,3064,T80ZWE,Krasyliv,كراسيليف
847ec9ea-f597-4460-b550-280eea6b6c22,283,Thailand,2461,FEK1IO,Krathum Baen,كراثوم باين
4ede9cc4-76f1-4ef1-98f3-71eb5be10a87,43,Cambodia,5485,2NF7W3,Kratie,كراتي
#N/A,19,Austria,8061,XKXPM3,Kreischberg,كريشبيرغ
5dac9ae8-7aeb-4ed5-a0b0-85a4465750ae,294,Ukraine,3058,SETETM,Kremenchuk,كريمنشوك
21ecbc9e-a4a7-4515-a7b3-9515c1b29b2d,294,Ukraine,3057,K22WUI,Kremenets',كرمينتس
5d6931c4-516a-4ce3-b76d-8bceab3ca759,294,Ukraine,3056,9WW3QD,Kreminna,كريمينا
33f2d5dd-dc02-4433-9e48-a65565e20700,19,Austria,8290,SROY66,Krems an der Donau,كريمز أن دير دوناو
8c67f623-f876-43ee-80cb-06977d568f12,144,Lithuania,5615,PJ2718,Kretinga,كريتينغا
d656c358-2232-4801-8f72-99e6a1139051,276,Switzerland,1674,GZPY7X,Kreuzlingen,كروزلينغن
9d456f9f-b44c-439a-8a8c-262f2325c717,205,Norway,266,I7S8FC,Kristiansand,كريستيانساند
64a2e32b-e891-48ef-8492-68d68a55df5c,275,Sweden,1106,6KYKGH,Kristianstad,كريستيانستاد
8928e637-12a2-413c-bbcc-93998e7d1a26,205,Norway,265,0QVYKS,Kristiansund,كريستيانسوند
8e925b2f-0df5-4cc1-8516-becd867b893f,275,Sweden,1105,MIG4KQ,Kristinehamn,كريستين هامن
0ed94aec-cf5c-4f5b-b3aa-c1e44d7ba0c8,148,Macedonia,5745,NESIAD,Kriva Palanka,كريفا بالانكا
f1c5d381-db1f-4101-8019-177789f4c722,294,Ukraine,3055,97D33H,Krolevets',كروليفيتس
a1409bcd-3aee-4b3d-82fc-02b84c3a8ad0,294,Ukraine,3075,OP427Z,Kropyvnytskyi,كروبيفنيتسكي
2f9f0a7f-e80c-4598-9cd6-84c9eb5c503b,5,Albania,63,RXA7NP,Kruje,كروجي
e76c7cec-e370-49bd-8f28-ee40e74cfeb7,248,Serbia,850,MBZ2OA,Krusevac,كروسيفاتش
63fda535-a155-4e04-b954-cce58d66e061,25,Belarus,1598,IHXAWP,Krychaw,كريتشاو
2384240c-7d19-4b82-b4d9-035747799071,232,Russia,940,5OP3CY,Krymsk,كريمسك
6168ee5a-0f68-47d7-8df1-3629774b33e2,294,Ukraine,3054,Y2K4B7,Kryvyi Rih,كريفي ريه
e3901255-295b-4ab9-a929-8b78558eaaa5,152,Malaysia,6049,GQX40G,Kuah,كواه
830bc6cc-4daf-4205-a5c8-beef965c0e87,38,Brunei,1410,0T370A,Kuala Belait,كوالا بليت
ae04345a-477b-4bc1-9838-e348a0639a26,152,Malaysia,6061,TZ66OU,Kuala Lumpur,كوالا لامبور
ac3c89f0-6039-43db-84c4-ca96420ec168,152,Malaysia,6055,MO2EE9,Kuala Terengganu,كوالا تيرينجانو
9a9b738b-c537-4970-97f9-1f8eef801c72,152,Malaysia,9753,N703MN,Kuala Terengganu,كوالا تيرينجانو
0fe7c73e-5522-4fbb-a6af-ec8a4b29ec8a,116,Indonesia,3922,0LEED8,Kuala Tungkal,كوالا تونكال
f3174096-480a-4f10-b55e-a80301568076,152,Malaysia,6062,R9HR5Q,Kuantan,كوانتان
9b286bef-0078-4be2-b597-811966bb6b89,283,Thailand,2459,CPPG71,Kuchinarai,كوتشيناري
5b68dbc1-3caf-449f-a635-71709510a23f,152,Malaysia,6063,BX4RZ7,Kuching,كوتشينغ
9d547cef-03a8-4207-b18b-2ccf63a9b79d,5,Albania,62,ICTZ9O,Kucove,كيوكوف
7d9db812-b8cc-4a3b-8539-5bf266dff5b0,126,Japan,9607,TD3OE9,Kudamatsu,كوداماتسو
d1ac0a50-b8a3-4c0a-822b-d5c77d6e44b2,116,Indonesia,3921,9IV4X0,Kudus,كودوس 
2c50c2ca-9a54-4a56-9e0c-17a748c133fd,232,Russia,939,MTXXIG,Kudymkar,كوديمكار
c1b5158e-a6d5-4308-8ea3-16d6ec58ce0d,19,Austria,8274,GCPP9H,Kufstein,كوفشتاين
957335f6-60b5-42b5-8c97-af42c9b19aa3,118,Iran,4153,AAMXYX,Kuhdasht,كوهدشت
bb294932-326e-429e-8cb3-9386e6f26815,283,Thailand,2350,XD2YHP,Kui Buri,كوي بوري
1543cf76-955e-407b-ad4a-ac05612e6ab6,195,Nigeria,6175,I9OMHZ,Kuje,كوجي
4d6ba977-06dd-4ba4-be1e-aacbac10ee2d,195,Nigeria,6174,60L1X2,Kukawa,كوكاوا
7a10cae9-0e2b-4a62-aa98-85321c304e8b,5,Albania,51,D3MJ3J,Kukes,كوكس
#N/A,5,Albania,7905,UCEF9V,Kukes County,مقاطعة كوكس
1e6479c9-5226-4449-a123-f555b9625dcb,126,Japan,9580,QW0V4E,Kukichuo,كوكيشو
a57f8de1-b2ca-4cef-b3c6-00f6d43763f7,288,Turkey,2646,D64D3Z,Kula,كولا
48f41a47-b4d0-4a18-aa55-bc29d293e541,279,Tajikistan,2517,ZY54EV,Kulob,كولوب
40265295-6ef0-4953-9827-6f79d5e788c4,288,Turkey,2645,YYQFJ9,Kulp,كولب
5a8d84a4-7746-40af-a762-522c5bb7da21,288,Turkey,2644,QCR4PG,Kulu,كولو
39118503-7834-452b-a2fa-ccc933e499eb,126,Japan,9623,V6FROR,Kumagaya,كوماغايا
e243ea00-b8c0-4628-87dd-313f8ecf797f,126,Japan,5391,VWCUEL,Kumamoto,كوماموتو
c29555ca-e721-48a8-9a56-d2e78412189e,148,Macedonia,5744,WDJTL9,Kumanovo,كومانوفو
1061e4b7-e9bf-4da2-a062-88f7b0e71552,114,India,9105,3YEOV5,Kumarakom,كوماراكوم
2d29fd5b-561f-4abd-9521-a3c6ae7bfddc,94,Ghana,3562,KAKS7K,Kumasi,كوماسي
859dd5de-8f4e-40fa-8b0f-716ffe952230,114,India,9108,4LGMA7,Kumbakonam,کومبھکونم
be94b02c-33e0-43f4-93d2-2144380ab421,275,Sweden,1104,5ATLL1,Kumla,كوملا
f9f6c84e-1434-4daa-ab2c-edf0be395e35,195,Nigeria,6173,330D5Y,Kumo,كوما
108353c9-4bf2-45ee-bcce-925f910dc437,288,Turkey,2820,Q4YC19,Kumru,كمرو
d574af3f-f29a-42c5-9025-243c7c0a5e5f,1,Afghanistan,25,R8LL5U,Kunduz,قندوز
1da234c7-9cd5-45c2-8296-ea43c53feba2,275,Sweden,1103,MWHDCF,Kungalv,كونغالف
46ccd33c-eaed-4b73-81ce-74488d07a9c0,275,Sweden,1102,BQCREI,Kungsbacka,كونغ باكا
8b4b0bd7-411c-434c-ad74-0c38c8f00d0f,232,Russia,938,VPMV8D,Kungur,كونغور
888b5f68-108a-44df-8bd6-71f5f5433ca3,116,Indonesia,3920,FPBQ45,Kuningan,كونينجان 
e32c0311-59bd-4b79-89d5-621bb2c41ec5,50,China,1815,GE430T,Kunming,كونمينغ
0a38547c-5368-40aa-88b1-9d9518c8d48b,50,China,11124,HYH2RE,Kunshan,كونشان
ee430969-d50b-4534-914e-5352b99a16f1,270,State of Western Australia,10484,YKGG6M,Kununurra,كونونورا
69d05351-dc7a-43c0-a9da-635e7ac481d3,270,State of Western Australia,10478,NZK6C2,Kunururra,كونورورا
f63cf768-acdc-4ec7-9d69-cdab62e3e047,83,Finland,3420,0NLDDX,Kuopio,كووبيو
